,text,user,location
421,Στα 755 τα ημερήσια κρούσματα κορωνοϊού - Στους 313 οι διασωληνωμένοι  #COVID19Vic #coronavirus #CoronaVaccine,bankingnewsgr,"Athens, Greece"
422,ΘΕΡΙΖΕΙ ΣΤΑ ΙΩΑΝΝΙΝΑ Ο ΚΟΡΩΝΑ ;;;;ΠΟΣΑ ΕΙΝΑΙ ΤΑ ΚΡΟΥΣΜΑΤΑ ΣΤΙΣ ΔΟΜΕΣ ΜΕΤΑΝΑΣΤΩΝ ;;;;   #Covid_19 #COVID19 #Corona… ,PANGKAKISTOS,
423,"Αισιοδοξία ΠΟΥ από επιβράδυνση πορείας Covid - Συμφωνία ΕΕ με Pfizer, Moderna για περισσότερα εμβόλια… ",bankingnewsgr,"Athens, Greece"
424,Κορωνοϊος: Νέα 755 κρούσματα - «Εκρηξη» στον αριθμό των διασωληνωμένων #COVID19 #COVID19gr #COVID19greece… ,TomorrowNEWS4,"Attiki, Greece"
425, ΕΛΒΕΤΙΑ ΣΗΜΕΡΑ ΚΡΟΥΣΜΑΤΑ 1253ΘΑΝΑΤΟΙ 22PCR TESTS 33449 #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus h…,PANGKAKISTOS,
426,Κορωνοϊός: Αίτηση για έγκριση του εμβολίου της κατέθεσε η Jhonson &amp; Jhonson #COVID19 #COVID19gr #COVID19greece… ,TomorrowNEWS4,"Attiki, Greece"
427,ΕΛΒΕΤΙΑ ΣΗΜΕΡΑ ΚΡΟΥΣΜΑΤΑ 1253ΘΑΝΑΤΟΙ 22PCR TESTS 33449 #Covid_19 #COVID19 #Corona #CoronavirusOutbreak… ,PANGKAKISTOS,
428,Μεξικό: Βοήθησε τον τουρισμό το ρίσκο με τον κορονοϊό;   #coronavirus #protagongr,protagongr,
429,"Ο Μηχανισμός Διευκόλυνση Ανάκτησης και Ανθεκτικότητας ύψους 672.5 δις ξεκινάει επίσημα αύριο, πράγμα που σημαίνει ό… ",jimrigas,"Athens, GR"
430, Το ίδιο αποφάνθηκε και Ολλανδικό Δικαστήριο πριν λίγες μέρες με την κυβέρνηση εκεί να εφεσιβάλλει την απόφαση και η οποία εκ…,tisScyllas,
431,Το ίδιο αποφάνθηκε και Ολλανδικό Δικαστήριο πριν λίγες μέρες με την κυβέρνηση εκεί να εφεσιβάλλει την απόφαση και η… ,osr55blog,Nicosia /Cyprus
432,Μεξικό: Βοήθησε τον τουρισμό το ρίσκο με τον κορονοϊό;   #Covid_19 #COVID19 #protagongr #coronavirus,protagongr,
433,ΑΓΑΠΗ ΚΑΙ ΦΩΣ: Τι θα έκανα εγώ σε περίπτωση προσβολής του CORONAV... ,LENABAXE,
434, Ματς όπως τα σημερινά θέλουμε να βλέπουμε!! Ισάξια! Να κρίνονται στο κλάσμα δευτερολέπτου! #coronavirus,krakrakrazw,
435,#Σεισμος στην #Κερκυρα: Συναγερμός στην Κέρκυρα: Νέο περιστατικό με πρόβλημα στα κάτω άκρα ύστερα από εμβολιασμό (v… ,kostisbitsios,Greece
436,ΔΕΝΤΡΟ &lt;&lt; Μαγκιά &gt;&gt;#COVID19 #κορωνοΐος #coronavirus#Ψεκασμένοι Vs #Μολυσμένοι #lockdown3 #RapidTest … ,SDXZV,HⲈRⲈⲦICⲀ FILOSOFIⲀ 
437," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",GovCyprus,Cyprus
438,ΠΟΥ: Τα κρούσματα μειώθηκαν κατά 16% και οι θάνατοι κατά 10% #WHO #coronavirus ,briefcy,Cyprus
439,"Στα 110,035,633 τα κρούσματα κορωνοϊού παγκοσμίως #World #coronavirus ",briefcy,Cyprus
440," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",LoukaPavlou,
441, Όταν τα μέτρα  δημόσιας υγείας λαμβάνονται χωρίς τη σωστή εκτίμηση των δεδομένων και κρατούν τόσο πολύ χρόνο θα υπάρξουν πολλ…,ssailorj,
442, Κορωνοϊός: Ανησυχία για την αύξηση του ιικού φορτίου της Θεσσαλονίκης - Αναλυτικά οι «κόκκινες» περιοχές #COVID19 #COVID…,corona_tweet,
443,Κορωνοϊός: Ανησυχία για την αύξηση του ιικού φορτίου της Θεσσαλονίκης - Αναλυτικά οι «κόκκινες» περιοχές #COVID19… ,TomorrowNEWS4,"Attiki, Greece"
444,Ο Όζι Όσμπορν εμβολιάστηκε κατά της Covid-19  #blacksabbath #ozzyosbourne #ozzy… ,naftemporikigr,"Athens, Greece"
445,Ματς όπως τα σημερινά θέλουμε να βλέπουμε!! Ισάξια! Να κρίνονται στο κλάσμα δευτερολέπτου! #coronavirus,Dpap92,
446,"Κορωνοϊός: Καλά νέα από τους εμβολιασμούς, αναπτύσσονται αντισώματα από την πρώτη δόση.#COVIDVaccine #vaccine… ",til_kountouris,"Athens, Greece"
447, Όταν τα μέτρα  δημόσιας υγείας λαμβάνονται χωρίς τη σωστή εκτίμηση των δεδομένων και κρατούν τόσο πολύ χρόνο θα υπάρξουν πολλ…,NHWDLlFuhcrxvqj,Ελλάς
448,S.O.S. εκπέμπουν τα νοσοκομεία της Αττικής: Μόλις 23 κλίνες είναι αυτή την στιγμή διαθέσιμες στα νοσοκομεία του Λε… ,til_kountouris,"Athens, Greece"
449," Γρίφος η περίπτωση της Ινδίας: Μειώνονται κρούσματα, θάνατοι από Covid 19 και οι ειδικοί δεν μπορούν να το... εξηγήσουν…",smkoulouri1,Greece 
450," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",_Asteriskos_,
451, ✨Καληνύχτα και όνειρα γλυκά!#Yunanca #Greek #Greece #yunanistan #Türkiye #Turkey #kıbrıs #κύπρος #cyprus #atina #ath…,Yachting_Greece,"Attiki, Greece"
452,✨Καληνύχτα και όνειρα γλυκά!#Yunanca #Greek #Greece #yunanistan #Türkiye #Turkey #kıbrıs #κύπρος #cyprus #atina… ,artemissgiorgio,
453, Όταν τα μέτρα  δημόσιας υγείας λαμβάνονται χωρίς τη σωστή εκτίμηση των δεδομένων και κρατούν τόσο πολύ χρόνο θα υπάρξουν πολλ…,Panagiotakapoia,
454,#vaccine#COVID19gr #coronavirus#εμβολια #εμβολιασμος #εμβολιασμοι Ικανοποίηση της Κομισιόν για την αίτηση να εγκ… ,hermesnewsgr,Ελλάς
455,Ελα σε παρακαλώ τώρα.....,AnAthenianToLDN,"London, England"
456," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",sim010101,Cyprus 🇨🇾
457, ΑΡΧΙΣΕ ΤΗΝ ΑΝΤΕΠΙΘΕΣΗ Ο ΚΟΡΩΝΑ ΙΟΣ ΜΕ ΕΜΠΡΟΣΘΟΦΥΛΑΚΗ ΤΙΣ ΝΕΕΣ ΜΕΤΑΛΛΑΞΕΙΣ Κορωνοϊός: 1.121 νέα κρούσματα - 309 διασωληνωμ…,PANGKAKISTOS,
458,Πότε επιστρέφει «Το Πρωινό»; #toprwino #COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα#κορωνοιος… ,eretikos_gr,
459,Παγκόσμιος Ιατρικός Σύλλογος: Να δοθεί δυνατότητα επιλογής εμβολίου για να εμβολιαστούν περισσότεροι… ,bankingnewsgr,"Athens, Greece"
460," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",MyAthina,Vrilissia - Greece
461,Ένας θάνατος και 23 νέα περιστατικά κορωνοϊού στα κατεχόμενα #coronavirus ,briefcy,Cyprus
462,Rapid Test (16/2): Εντοπίστηκαν 39 θετικά περιστατικά (ΠΙΝΑΚΑΣ) #Cyprus #coronavirus ,briefcy,Cyprus
463,"Γρίφος η περίπτωση της Ινδίας: Μειώνονται κρούσματα, θάνατοι από Covid 19 και οι ειδικοί δεν μπορούν να το... εξηγή… ",bankingnewsgr,"Athens, Greece"
464,«Ο Ντελιβεράς - στην εποχή του κορωνοϊού»  #zoumboulakisgalleries #kriezotou6 #artshop… ,naftemporikigr,"Athens, Greece"
465,Μετά το Γερμανικό Ανώτατο δικαστήριο και Ολλανδικό δικαστήριο έκρινε αντισυνταγματικό το lockdown...Η δικιά μας δικ… ,PanagiotisMylo6,
466,Κύπρος: Στους 86 οι νοσηλευόμενοι με κορωνοϊό / Σοβαρά οι 23 #Cyprus #coronavirus ,briefcy,Cyprus
467, Άρχισε η χαλάρωση των μέτρων στο #Ισραήλ - Το 43% των πολιτών έχει λάβει τουλάχιστον 1 δόση εμβολίου  #Covid_19 #corona…,fotis_vlioras,santorini
468,Κορωνοϊός / Κύπρος (16/2): 3 θάνατοι και 81 νέα κρούσματα #Cyprus #coronavirus ,briefcy,Cyprus
469,Άρχισε η χαλάρωση των μέτρων στο #Ισραήλ - Το 43% των πολιτών έχει λάβει τουλάχιστον 1 δόση εμβολίου  #Covid_19… ,bankingnewsgr,"Athens, Greece"
470,8 ιδέες για να μετατρέψεις το γραφείο του σπιτιού σου σε έναν πιο λειτουργικό χώρο ,OzonMagazine,"Athens, http://el.ozonweb.com/"
471,Η υγρασία της μάσκας μας προστατεύει από τον κορωνοϊό λένε οι ειδικοί #COVID19 #coronavirus #masks,bankingnewsgr,"Athens, Greece"
472,Κορωνοϊός: Νέα 1.121 κρούσματα - Στην Αττική τα 538 #COVID19 #COVID19gr #COVID19greece #κορωνοιος #lockdown2gr… ,TomorrowNEWS4,"Attiki, Greece"
473,Καλά γελάω... Εγκλωβισμενοι  άνθρωποι στα σπίτια τους λόγω χιονιοπτωσεων αλλά η αύξηση κρουσματων αύξηση... ΕΛΕΟΣ… ,chrysoulitsaa,
474,       Σε άλλες εξωτερικές ειδήσεις: ,GrTkonto,The Globe....
475,Αίτηση της #Johnson&amp;Johnson για έγκριση του εμβολίου της στην #ΕΕ #Εμβολιο #coronavirus #Covid_19 #COVID19  ,smaniatis1,"Gerakas, Athens, Greece"
476,Ελλάδα/Κορωνοϊός: 1.121 κρούσματα-309 διασωληνωμένοι-29 θάνατοι #Greece #Coronavirus ,briefcy,Cyprus
477,ΑΡΧΙΣΕ ΤΗΝ ΑΝΤΕΠΙΘΕΣΗ Ο ΚΟΡΩΝΑ ΙΟΣ ΜΕ ΕΜΠΡΟΣΘΟΦΥΛΑΚΗ ΤΙΣ ΝΕΕΣ ΜΕΤΑΛΛΑΞΕΙΣ Κορωνοϊός: 1.121 νέα κρούσματα - 309 διασ… ,PANGKAKISTOS,
478,#Θάσος: 25 παιδιά νοσούν από την μετάλλαξη του κορωνοϊού - Κλείσιμο των σχολείων ζητά ο δήμαρχος  #COVID19… ,bankingnewsgr,"Athens, Greece"
479,Johnson &amp; Johnson: Κατέθεσε αίτημα στον ΕΜΑ για έγκριση εμβολίου #coronavirus ,briefcy,Cyprus
480,ΚΟΥΒΑ ΣΗΜΕΡΑΚΡΟΥΣΜΑΤΑ 937ΘΑΝΑΤΟΙ 5ΤΕΣΤ 16274  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus ,PANGKAKISTOS,
481,Ο 20ος θάνατος από Covid 19 στα κατεχόμενα #Coronavirus ,briefcy,Cyprus
482," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",EkateriniL,Κύπρος
483, ΕΛΒΕΤΙΑ ΣΗΜΕΡΑ ΚΡΟΥΣΜΑΤΑ 1075ΘΑΝΑΤΟΙ 35ΤΕΣΤ 24140Η ΕΛΒΕΤΙΑ ΕΙΝΑΙ ΑΝΤΙΜΕΤΩΠΙΖΕΙ ΣΩΣΤΑ ΤΗΝ ΠΑΝΔΗΜΙΑ  #Covid_19 #COVID1…,PANGKAKISTOS,
484," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",kperantakos,
485,ΕΛΒΕΤΙΑ ΣΗΜΕΡΑ ΚΡΟΥΣΜΑΤΑ 1075ΘΑΝΑΤΟΙ 35ΤΕΣΤ 24140Η ΕΛΒΕΤΙΑ ΕΙΝΑΙ ΑΝΤΙΜΕΤΩΠΙΖΕΙ ΣΩΣΤΑ ΤΗΝ ΠΑΝΔΗΜΙΑ  #Covid_19… ,PANGKAKISTOS,
486,Γερμανία: Δωρεάν γρήγορα τεστ για όλους από 1η Μαρτίου #Germany #coronavirus ,briefcy,Cyprus
487," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",mar_theodorou,
488, Βασιλακόπουλος: Λίγη προσοχή και αυτό θα είναι το τελευταίο #lockdown   #Covid_19 #COVID19gr #corona…,VjGQhWS2vjTe2j1,
489,Κορωνοϊός: Χαμόγελα για το χθεσινό ρεκόρ εμβολιασμών – Ποιοι έχουν προτεραιότητα στην συνέχεια; #COVID19 #COVID19gr… ,TomorrowNEWS4,"Attiki, Greece"
