,text,user,location
661," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",MariaStath751,Greece
662, Βασιλακόπουλος: Αμφιβάλλω αν ο γιατρός στην Κέρκυρα έχει όντως συμπτώματα μετά τον εμβολιασμό του-Σκιαδόπουλος: Προσφεύγουμ…,manos_1959,
663,Βασιλακόπουλος: Αμφιβάλλω αν ο γιατρός στην Κέρκυρα έχει όντως συμπτώματα μετά τον εμβολιασμό του-Σκιαδόπουλος: Προ… ,manos_1959,
664, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,joy_shine_,
665," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",markos_Teg,
666,"HPV: Συμπτώματα, διάγνωση/θεραπεία &amp; επιπτώσεις του ιού των ανθρωπίνων θηλωμάτων στην υγεία των γυναικών ",365newsgr,
667," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",_Wiesenthal_S_,Северна Македонија
668, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Selda_L_l,
669, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,meli7_meli,"αττικη, Ελλάς"
670, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,gioxar1,ΑΘΗΝΑ
671, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Kalli64310369,
672, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ntinntan7,
673, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,politsa1200,
674, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,siopes12344,
675, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,dmkbg,thessaloniki
676, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,tostomamoumesa,Εδώ κι Εκεί κι Κάπου παραπέρα
677, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,N_Liviti,The Darth side of the moon
678, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Jennythefirst1,
679," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",katiapanopoulou,
680, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Syrmoula_,
681," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",kalpj,Thessaloniki
682, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,a_strAnge_smile,
683," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",TikasLuis,
684, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,evaxaris79,Ιωάννινα      
685, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MdEI57IHbcnB625,
686, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,aleksia_ag,
687, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Ap2BombayTragoi,ULndnK
688, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,stroymfita_,Ελλάς
689, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ElectraOrestis,
690, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Kanarini14,καπου εδω
691, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,avva479,
692, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,antzelika1,"Hermosillo, Sonora"
693," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",ApoLLoN_I,
694, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,SRinaki_1,Thessaloniki
695, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,filimonagis,Ελλάς
696, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ftergiwtisster1,Κατερινη
697, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Annampella2,
698, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,EviPzp,Αθήνα 
699, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,konstadina_4,Greece
700, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,JZdeVINE,Αθήνα 
701, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,roulakkp,"Πελοπόννησος, Ελλάς"
702," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",toWCpoueinai,
703, Επειδή  είχε  διαταχθεί ΕΔΕ πήγαινε  και  προφασιζόταν συμπτώματα.  Δεν θα μου  κάνει  εντύπωση αν τους τ… ,twopisces69,"ΑΤΗΕΝS, HELLAS"
704, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,rania_83_____,Ιωαννινα
705, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ZouZou44762281,
706,Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δα… ,petros29eliz,greece
707," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",todlermom,Εδώ 
708," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",aigagros_,⛔️DM⛔️
709," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",RedRose27317211,Καπου σε εναν κηπο
710,εχει συμπτωματα άνοιας ή προκειται για τη συνήθη βλακεια του??? ,GStileto,London &  Athens .
711," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",Stetheo3,mordor
712," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",SirPrasinos,Καβάλα 🏇 Insta: thanos_prs 📸
713," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",ToSourgelo,Ελευσίνα 🐘Insta: DimitrisTip
714," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",koutornithi,"Αττική, Ελλάς"
715, Καθόλου / καταγράφω συμπτώματα / Ο κόσμος αν μάθει ότι και ο πυρετός είναι καλύτερη αντίδραση του οργανισμού δεν φοβάται ...,MikeArgi,Greece
716,"Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω… ",bymanos_II,Ελλαδα
717,"Θετικοί στον κορονοϊό αλλά χωρίς συμπτώματα, τρεις τρόφιμοι του Γηροκομείου Ναυπλίου  μέσω ",argolika_gr,Argolida
718," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",otitoufanh,Athens
719, #Κέρκυρα: Μηνύσεις προαναγγέλλει ο γιατρός - Επιμένει ότι έχει συμπτώματα παράλυσης μετά τον εμβολιασμό#COVID19  https…,Chrpaplos,κάπου
720,#Κέρκυρα: Μηνύσεις προαναγγέλλει ο γιατρός - Επιμένει ότι έχει συμπτώματα παράλυσης μετά τον εμβολιασμό#COVID19  ,bankingnewsgr,"Athens, Greece"
721," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",pepem333,thessaloniki
722," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",KostasKarampin3,
723," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",HaresFotoArt,Greece
724,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης ,protothema,"Greece, Athens"
725," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",SpyrosKouts,Αθήνα
726," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",ladelbarriosol,
727," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",pA797pE15NWrJhn,
728," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",simos_fraggias,
729," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Anna_Elefanti,
730,Τα αισθήματα και τα πιστεύω που κρύβονται πίσω από τα φαινομενικά αισθήματα ή συμπτώματα μπορούν να σας δείξουν  αυ… ,VasoPanayi,"Κύπρος, Cyprus"
731,"HPV: Συμπτώματα, διάγνωση/θεραπεία &amp; επιπτώσεις του ιού των ανθρωπίνων θηλωμάτων στην υγεία των γυναικών ",shapegr,Athens
732, Έχουμε ιδρυματοποιηθεί τελείως. Διάβασα συμπτώματα ιδρυματισμού και έπαθα πλάκα. Ακριβώς εγώ.,Kallkall14,
733," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",dimosiografara,πανω ραχουλα
734," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",fournokonti,φτάσατε στον προορισμό σας 🌍
735,"  Για να τον λυπηθεί ο κόσμος. Έστειλε εξώδικο για να σιωπήσουν, μπήκε νοσοκομείο με «συμπτώματα εγκεφαλικο…",T20470950,
736," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",kallia0071,
737," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",kalitsirka76,
738," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",efthymis_,Θεσσαλονίκη 1914
739," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",SpellAlchemios,Greece
740," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",tazonabike,
741,Βραβεία Νικητών - Κίνδυνοι Αναλγητικών Φαρμάκων - Γρίπη και Ασθενής - Διαλογισμός - Βελτίωση Διάθεσης - Έντονα Συμπ… ,PharmMedHealth, Λ. Βουλιαγμένης 272 Β - Αθήνα
742, Εμβόλιο : Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα. Επιμένει ότι έχει συμπτώματα παράλυσης ,mel75801,
743,Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης -  ,LARISSANETGR,
744,Εμβόλιο : Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα. Επιμένει ότι έχει συμπτώματα παράλυσης ,StavrosKyriazis,
745,#ΕΛΛΑΔΑ Εμβόλιο : Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης ,report247gr,
746," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",GrKuroki,"Athens, Greece"
747,Βασιλακόπουλος: Αμφιβάλλω αν ο γιατρός στην Κέρκυρα έχει όντως συμπτώματα μετά τον εμβολιασμό του-Σκιαδόπουλος: Προ… ,ChoraTou,
748,Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης ,DIOGENISCHARALA,KAVALA
749," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",aristeroxori,Αθήνα
750,"Rapid test στο Νοσοκομείο Πρέβεζας για μαθητές Γυμνασίων και Λυκείων, που εμφανίζουν συμπτώματα ή έχουν εντολή γιατ… ",atpreveza,Preveza
751,Εμβόλιο : Με μηνύσεις απειλεί ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης ,in_gr,Greece
752," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",lianalk3,
753,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης  ,thestival,Thessaloniki
754,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης ,miss75437654,athens
755,  Τι θες να νιώθει μωρε ? Το πολύ πολύ ναχει ήπια συμπτώματα γρίπης.,LLenaat,Trieste FVG 
756," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",venia364,
757," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",ccarafyl,Μπανανιστάν
758," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",IndyZetaJones,"Athens, Greece"
759,#Εμβόλιο_παρενέργειες💉💉💉💉Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης… ,apokalyptikodel,
760,Εμβόλιο: Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης -… ,irafinagr,
761," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",amy4sanity,Currently in alternate reality
762," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",To_pouli_tou_Ro,into the void
763,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης  - … ,thesstoday1,"Thessaloniki, Greece"
764,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα – Επιμένει ότι έχει συμπτώματα παράλυσης    ,apokalyptikodel,
765," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Stavroula_Kats,
766," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Chris_Siak,Nafplio
767," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",kkoufaki,
768," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Pantelwolf,"Dublin, Ireland"
769," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",sunpeac15868741,"Αττική, Ελλάς"
770," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",wumastawu,Atenas
771," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Fortino_Samano,Θεσσαλονίκη
772," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",AggelinaZoudi,"Greece,Athens"
773," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",QQTilt,Athens
774," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",vpapako,Thema Hellados
775,Νέα περίπτωση παράλυσης μετά τη δεύτερη δόση εμβολίου Ακόμα ένας εργαζόμενος του Γενικού Νο… ,PIAsimakopoulos,ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ
776,ΠΡΕΒΕΖΑ: Rapid Test στους μαθητές που εμφανίζουν σχετικά συμπτώματα ,lefkadaonline,Ελλάς
777," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Skatiblaxos,Βλαχάλα
778," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",mitsakos777,Ελλάς
779," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",wHXTZR2P2wnNAB5,
780," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",lefilele,
781," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",Need_FreedomAir,Greece
782,"Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει α… ",xstefanou,Athens
783," Δελτίο τύπου για εκδήλωση της Ελληνικής Κοινωνιολογικής Εταιρείας με θέμα ""Τα κοινωνικά συμπτώματα και τα αντισώματα της  πα…",xamana4s,  Greece
784,Σακχαρώδης Διαβήτης συμπτώματα: Νέα δεδομένα και σύγχρονες τεχνολογίες ,tromaktiko_blog,Athens
785,"Κακή Χοληστερόλη Ποια Είναι τα Συμπτώματα; - Η περίσσεια χοληστερόλης δεν έχει συμπτώματα, αλλά προκαλεί επιπλοκές,… ",PharmMedHealth, Λ. Βουλιαγμένης 272 Β - Αθήνα
786,Έλλειψη βιταμίνης D: Αυτά είναι τα 8 συμπτώματα που πολλοί δεν γνωρίζουν  ,newsgardens,Greece
787," Δελτίο τύπου για εκδήλωση της Ελληνικής Κοινωνιολογικής Εταιρείας με θέμα ""Τα κοινωνικά συμπτώματα και τα αντισώματα της  πα…",L3naRain,
788,"HPV: Συμπτώματα, διάγνωση/θεραπεία &amp; επιπτώσεις του ιού των ανθρωπίνων θηλωμάτων στην υγεία των γυναικών… ",fwogr,
789,(Έλλειψη βιταμίνης D: Αυτά είναι τα 8 συμπτώματα που πολλοί δεν συνειδητοποιούν) -  ,sierafm,siatista kozani greece
790,Βασιλακόπουλος: Αμφιβάλλω αν ο γιατρός στην Κέρκυρα έχει όντως συμπτώματα μετά τον εμβολιασμό του -… ,LARISSANETGR,
791,Βασιλακόπουλος: Αμφιβάλω αν ο γιατρός στην Κέρκυρα έχει όντως συμπτώματα μετά τον εμβολιασμό του ,News247gr,Athens
792," Δελτίο τύπου για εκδήλωση της Ελληνικής Κοινωνιολογικής Εταιρείας με θέμα ""Τα κοινωνικά συμπτώματα και τα αντισώματα της  πα…",MonikaDachi,Μεσα Του
793,"Δελτίο τύπου για εκδήλωση της Ελληνικής Κοινωνιολογικής Εταιρείας με θέμα ""Τα κοινωνικά συμπτώματα και τα αντισώματ… ",Fo_Mavili,Mavilis square
794," Κοβιντ και παράλυση με συμπτώματα νόσου Γκιλέν-Μπαρέ ακούω, πρωταγωνιστουμε τελικά στο δρ.Χαουζ...",GiorgosKarolos,Αθήνα με δήμαρχο ράβε ξήλωνε 
795,  να πας να κάνεις τεστ γιατί έχεις συμπτώματα,yioults1,"Λονδινο, Αμστερνταμ η Βερολίνο"
796,Τι αναφέρει ο γιατρός με τα συμπτώματα παράλυσης μετά το #εμβόλιο κατά του #COVID19   via ,neweconomygr,"London, England"
797,"Χρόνια δυσκοιλιότητα: Αιτίες, (άγνωστες αιτίες), συμπτώματα και αντιμετώπιση ",365newsgr,
798, Και γιατρός με συμπτώματα παράλυσης κάτω άκρων στο νοσοκομείο της Κέρκυρας μετά το εμβόλιο. Ειδήσεις του Open τώρα.,EviEvakii,Greece - New York
799,"Χρόνια δυσκοιλιότητα: Αιτίες, (άγνωστες αιτίες), συμπτώματα και αντιμετώπιση ",shapegr,Athens
800,Αυτά είναι τα βασικά συμπτώματα της έλλειψης βιταμίνης D -  ,entermessinia,kalamata
801, Και γιατρός με συμπτώματα παράλυσης κάτω άκρων στο νοσοκομείο της Κέρκυρας μετά το εμβόλιο. Ειδήσεις του Open τώρα.,chrysoula73, Ελλάδα 
802,    Έχω την αίσθηση ότι είναι 2 διαφορετικά πράγματα η μέση περίοδος επώασης και ο χρόνος σ…,jedijig,
803, Ιατρος και νοσηλευτρια με τα ιδια συμπτωματα παραλυσηςκι εχεις εναν σαλτιμπαγκο στα καναλια να λεει οτι δεν εχει σχεση αυ…,tilesmori,Germany
804,Έλλειψη βιταμίνης D: Αυτά είναι τα 8 συμπτώματα που πολλοί δεν γνωρίζουν ,yournews_gr,Ελλάς
805,"Βέβαια,για έναν πεθαμένο δεν έχει κ μεγάλη σημασία αν πήγε από την γρίπη H3N2 ή από τον SARS-Cov-2.Ιδια συμπτώματα… ",4Ff5XaGHurBTrsa,Ελλάς
806," Και 2ος Ιατρος στην Κερκυρα με συμπτωματα παραλυσης στα κατω ακρα μετα το 2ο εμβολιο,λογικα και τα δικα του κατω ακρα κουρα…",tilesmori,Germany
807, Ιατρος και νοσηλευτρια με τα ιδια συμπτωματα παραλυσηςκι εχεις εναν σαλτιμπαγκο στα καναλια να λεει οτι δεν εχει σχεση αυ…,efthymis_,Θεσσαλονίκη 1914
808,Κέρκυρα: Αγωνία για τον γιατρό που παρέλυσε μετά τη 2η δόση του εμβολίου – Τα συμπτώματα και οι εξετάσεις ,lefkadaonline,Ελλάς
809,"παράγει θύματα.Οσο ψάχνουμε συστηματικά και μόνο έξω από αυτήν, τόσο η αναζήτηση θα απευθύνεται στα συμπτώματα και όχι στη ριζα.",Thelxinoe__,
810,Κέρκυρα: Αγωνία για τον γιατρό που παρέλυσε μετά τη 2η δόση του εμβολίου – Τα συμπτώματα και οι εξετάσεις -… ,AgrinioNews,Agrinio
811, Να κάνω άλλη μια ερώτηση; Αυτό ισχύει για όσους νόσησαν ή και για όσους το πέρασαν ασυμπτωτικά ή με ελάχιστα συμπτώματα;,psarros541,
812, Μπορώ να αποδείξω ότι τα συμπτώματα που παρουσίαζε στο γηροκομείο ο πατέρας μου τα είχε από το 2014. Τουλάχιστον. Είναι προ…,tomstrong6,Greece tom.strong@hotmail.com
