,text,user,location
198,Κρούσμα και στο 4ο ΓΕΛ-Κλείνει προληπτικά το σχολείο #Δημοκρατική #Ρόδος #Δωδεκάνησα ,dimokratikinews,Rhodes Greece
204,Mόνο ένα #κρούσμα στη #Μεσσηνία- Aνησυχία στην #Αρκαδία μετά τα 46 κρούσματα το Σαββατοκύριακο - ,thoupou,"Kalamata - Athens, Greece"
205, Στην Σάμο κάθε σχολική μονάδα έχει και από ένα κρούσμα ο δήμαρχος φωνάζει να κλείσουν όλα τα σχολεία τ… ,NikPitsi,greece
207,Κορωνοϊός (21/2): Ανακοινώθηκε μόνο ένα νέο κρούσμα στη Μεσσηνία ,Gargalianoi1,Gargalianoi
208,Κορονοϊός στην Αργολίδα: Ένα νέο κρούσμα. ,argolida,argolida
212,Ακόμα ένα σχολείο με κρούσμα -Κλείνει και το Μουσικό Σχολείο Ρόδου ακόμα-ένα-σχολείο-με-κρούσμα-κλείνει-κ/,rodosreport,Ρόδος
214,Σρέντερ: Μια βδομάδα εκτός λόγω επαφής με κρούσμα -  ,eBasketgr,Greece
215,1 νέο κρούσμα στη Λέσβο ,stonisigr,"Mytilini, Greece"
216,1 νέο κρούσμα κορονοιου σήμερα στην Λέσβο σύμφωνα με τον ΕΟΔΥ  ,LesvosPost,ΜΥΤΙΛΗΝΗ-ΛΕΣΒΟΣ
218,Ένα νέο κρούσμα στο νομό Λασιθίου ανακοίνωσε ο ΕΟΔΥ -  ,anatolhcom,Άγιος Νικόλαος Κρήτης
219,Κορονοϊός (21/2): Ανακοινώθηκε μόνο ένα νέο κρούσμα στην Αργολίδα  μέσω ,argolika_gr,Argolida
222,Κλείνει από αύριο το Μουσικό Σχολείο Ρόδου μετά από θετικό κρούσμα... #Δημοκρατική #Ρόδος #Δωδεκάνησα ,dimokratikinews,Rhodes Greece
224,Κρούσμα κορωνοϊού στο 2ο Δημοτικό σχολείο ΤυρνάβουΠερισσοτερα: Η Ενημέρωση από το Κέντρο… ,i_thessaly,Θεσσαλία
226,Κρούσμα κορωνοϊού στο 2ο Δημοτικό σχολείο ΤυρνάβουΗ Ενημέρωση στη Λάρισα και τη Θεσσαλία… ,LarisaCityNews,"Λαρισσός, Ελλάς"
227,(Μετά από αρκετές μέρες ένα κρούσμα στον δήμο Βοϊου. Δείτε σε ποιους δήμους εντοπίζονται τα κρουσμάτα του Σαββάτου… ,sierafm,siatista kozani greece
228,Σε καραντίνα η Χριστίνα Αλεξοπούλου λόγω επαφής με επιβεβαιωμένο κρούσμα κορωνοϊού -  ,DeteGrPatras,"Patras, Greece"
229,Και δεύτερο θετικό κρούσμα κορωνοϊού στο Δήμο Ρόδου #Δημοκρατική #Ρόδος #Δωδεκάνησα ,dimokratikinews,Rhodes Greece
231, Ένα κρούσμα στην τάξη μου καλή μου Άννα αλλά μέχρι τώρα δεν έχω κάποιο πρόβλημα 🥺Ας ελπίσουμε πως έχω γλιτώσει 🌸,mallioufo,Μια πηλιορείτισσα στον Βόλο
233,Στο Δήμο Γρεβενών το κρούσμα του Σαββάτου στην Π.Ε.Γρεβενών στο-δήμο-γρεβενών-το-κρούσμα-του-σαββά/,eGrevenaPortal,"Grevena, Greece"
234, Μα αμα ειμαι συναχωμενη καθομαι σπιτι ως υποπτη για κρουσμα 😭 Εν τω μεταξυ δε μου φταιει η κοπελα μια χαρα… ,kaseropites,
235,Το κρούσμα στον αντιδήμαρχο κινητοποίησε τον δήμο  #cretalive,cretalive,Crete
236, AgrinioPress: Κρούσμα κορωνοϊού σε εκπαιδευτικό στο 13ο Δημοτικό Σχολείο Αγρινίου- Αναστέλλει τη λειτουργεία του για 14 μ…,YourDailyCurse,
237,AgrinioPress: Κρούσμα κορωνοϊού σε εκπαιδευτικό στο 13ο Δημοτικό Σχολείο Αγρινίου- Αναστέλλει τη λειτουργεία του γι… ,AgrinioPress,"Agrinio, Greece"
238, Υπο κανονικες συνθηκες μπορουσα να παιξω κ τη βραχνιασμενη οτι ποναει ο λαιμος μου κ πρεπει αφωνια.… ,kaseropites,
246,Βρέθηκε θετικό κρούσμα και στο 3ο Γυμνάσιο Ρόδου -Κλείνει τη Δευτέρα  #ΠΑΙΔΕΙΑ #ΤΟΠΙΚΑ,ParaponaRodou,Rhodes Greece
249,Κλείνει από τη Δευτέρα και άλλο σχολείο στη Ρόδο. Βρέθηκε θετικό κρούσμα και στο 3ο Γυμνάσιο Ρόδου (Βενετόκλειο) ,fotinakis,ΑΘΗΝΑ ΕΛΛΑΔΑ
266,Κορονοϊός: Με 1 νέο κρούσμα η Κως στο “χάρτη διασποράς” – Η Κάλυμνος με 2 και με 11 η Ρόδος [Αναλυτικά]… ,periodikonisos,Kos
273,  Oχιιιιιι είπαν στην φωλιά των κου κου βρέθηκε το κρούσμα στην παραγωγή,Letadr7,Ελλάς
275,Νέο κρούσμα κορονοϊού σε Δημοτικό σχολείο και αναστολή λειτουργίας του -  ,irafinagr,
283,Ένα νέο κρούσμα κορονοϊού στην ΠΕ Λευκάδας ανακοίνωσε σήμερα Σάββατο ο ΕΟΔΥ  ,lefkadanews,Greece
297,"Όταν κάποιος ανεβάσει δέκατα, χωρίς να έχει ερθει σε επαφή με κρούσμα, πάει να κάνει τεστ, ή πρέπει να περιμένει 5… ",stravakianapoda,
298, Κόλλησα! Είμαι διαπιστωμένο κρούσμα καψουροιού.,eimaidiLImmA,
299,Κόλλησα! Είμαι διαπιστωμένο κρούσμα καψουροιού.,To_Agrimi,
304,REPORTAZ NET: Κρούσμα κορωνοϊού και στην εκπομπή του Γιώργου Παπ... ,reportaznet1,
305,Κρούσμα κορωνοϊού στο 1o Δημοτικό Σχολείο Τρίπολης  ,ArcadiaPortal,"Tripoli, Greece"
312,Δήμος Καμ Βούρλων : Διευκρινήσεις για το κρούσμα  κορωνοιου που ανακοινώθηκε  μέσω ,karag_k,
313,Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητή ,ogeoponos,
314,Κρούσμα κορωνοϊού και στην εκπομπή του Γιώργου Παπαδάκη ,TOPONTIKI,"Athens, Greece"
315,Σάμος: Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητήvia  ,isotimoscom,
316,Σάμος: Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητή via … ,EReportaz,
318,Πάτρα: Θετικό κρούσμα κορωνοϊού σε τοπικό ΜΜΕ -  ,DeteGrPatras,"Patras, Greece"
319,Κρούσμα κορωνοϊού σε μαθητή του 7ου Γυμνασίου Βόλου ,ASTRATV1,Volos
320,Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητή ,ErtAegean,"Βόρειο Αιγαίο, Ελλάς"
321,Κρούσμα κορωνοϊού σε Γυμνάσιο του Βόλου ,magnesianews,Volos
322,"Πανδημία: Νέο κρούσμα στη Λευκάδα, διακομίστηκε αρμοδίως ",lefkadaonline,Ελλάς
323,#TeoKanistras Στον “αέρα” η πρεμιέρα του YFSF – Νέο κρούσμα κορονοϊού φέρνει δεύτερη αναβολή ,Teokanistras,"Athens, Greece"
324,Ένα κρούσμα κορωνοϊού εντοπίστηκε στη Λευκάδα από τα rapid tests του ΕΟΔΥ ,lefkadaonline,Ελλάς
325,Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητή ,inewsgr,
326,Σήμανε συναγερμός στις υγειονομικές αρχές για κρούσμα σε μαθητή ,SporadesTv,sporades
330,Βόλεϊ: 6ο κρούσμα στον Ολυμπιακό και αναβλήθηκε με ΠΑΟΚ- Αναβολή και στις γυναίκες | sport365 Καλαμάτα ,Sport365gr,Ελλάς
331,Ένα κρούσμα κορωνοϊού εντοπίστηκε στη Λευκάδα από τα rapid tests του ΕΟΔΥ ,AromaLefkadas,
332, Τελευταία ενημέρωση: 6 οι παίκτες του Ολυμπιακού με covid και δύο μέλη του σταφ. Όλος ο Φοίνικας σε καραντίνα (αρκετά τα κρού…,johnored7,"Πειραιάς, Αττική, Ελλάς"
333, Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν κο…,MikeSnowII1,
334, Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν κο…,rania_83_____,Ιωαννινα
335, Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν κο…,3FLZ6uvf8itTXo6,χαλκιδικη
336, Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν κο…,aigoker_ina,
337, Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν κο…,ParaliakiG,
338,Η άλλη έχει κρούσμα κορονοϊού στο σπίτι της αλλά κυκλοφορεί ελεύθερη κι ανεξέλεγκτη έξω γιατί η ίδια θεωρεί ότι δεν… ,ntalia_ventalia,Ελλάς
341," φίλος σήμερα μου έλεγε οτι κλείνοντας το τμήμα του γιου του απο κρούσμα, έμαθαν μετά οτι μόνο 3 παιδια απο την ταξη δεν…",Broken291,
342, Κρούσμα η θετικός;,wolf_cry8,"Χανιά, Ελλάς"
343,"Volley League: Έκτο κρούσμα στον Ολυμπιακό, αναβολή με ΠΑΟΚ ",matrix24gr,"Greece, Athens"
344,Και έκτο κρούσμα κορονοϊού σε παίκτη της ομάδας βόλεϊ Ανδρών του Ολυμπιακού  ,olamemetro,
345,ΑΘΛΗΤΙΣΜΟΣ¨ Volley League: Κρούσμα κορονοϊού στον ΟΦΗ: Volley League: Κρούσμα κορονοϊού στον ΟΦΗ 19/02/2021 Ο ΟΦΗ α… ,ioannina24,Ioannina
346,Επιβεβαιώθηκε από τον ΕΟΔΥ το κρούσμα covid-19 στην Λήμνο. ,LimnosReport,"Μύρινα, Ελλάς"
347, Όλη μέρα ανοιχτά τα παράθυρα στο Δημοτικό μας επειδή υπήρχε κρουσμα κορονοϊου. Αποτέλεσμα τα παιδιά να γυρίσουν με πόνους…,MariaKanoni,Αθήνα  GR
349,Βόλεϊ: Κρούσμα κορωνοϊού και στον ΟΦΗ ,fws_gr,
354,Κορονοϊός: Ένα (1) νέο κρούσμα στην Σάμο ,samostimes,"Samos, Greece"
355,  γιατί δεν θα γινει? βρέθηκε κρούσμα?,Tassio2316,Thessaloniki
356,Επαρχείο Λήμνου: Στη ΔΕ Μύρινας το κρούσμα που ανακοίνωσε ο ΕΟΔΥ ,LimnosFM100,Λήμνος
357,Τρίτο επιβεβαιωμένο κρούσμα στο Γυμνάσιο Λουτρακίου - Στο «κόκκινο» Κόρινθος και Νεμέα -  δη… ,PnanewsGr,"Πελοπόννησος, Ελλάς"
358,Ολυμπιακός βόλεϊ: Δεύτερο κρούσμα κορονοϊού στις γυναίκες – Αναβολή με Θέτιδα-Έφτασαν 9 στους άντρες - ,fostonsport,"Αττική, Ελλάς"
359, Έκανες το εμβόλιο Ταζ ή είναι σύμπτωμα του ότι έπεσες κρούσμα του κορωνοϊού;,konmanol1,"Αλεξανδρούπολη, Ελλάς"
360,Ξαδέλφη μου είναι κρούσμα... 1η.. ,japap_,Greece 
361,Κορωνοϊός: Κρούσμα στο 2ο Δημοτικό Αλικαρνασσού - Σε καραντίνα 31 μαθητές που βρέθηκαν στο ίδιο λεωφορείο ,MICHAELBERTAKIS,Grecce Creta Chania
362, Κορωνοϊός: Κρούσμα στο 2ο Δημοτικό Αλικαρνασσού - Σε καραντίνα 31 μαθητές που βρέθηκαν στο ίδιο λεωφορείο …,MICHAELBERTAKIS,Grecce Creta Chania
363,Κορωνοϊός: Κρούσμα στο 2ο Δημοτικό Αλικαρνασσού - Σε καραντίνα 31 μαθητές που βρέθηκαν στο ίδιο λεωφορείο ,neakritigr,"Crete, Greece"
364,Ένα θετικό κρούσμα στο Βόλεϊ του ΟΦΗ -  - Ανάψαμε φωτιά... ,oficretegr,"Κρήτη, Ελλάς"
365, Τελευταία ενημέρωση: 6 οι παίκτες του Ολυμπιακού με covid και δύο μέλη του σταφ. Όλος ο Φοίνικας σε καραντίνα (αρκετά τα κρού…,NikosTroup7,Καλαμάτα
366, Τελευταία ενημέρωση: 6 οι παίκτες του Ολυμπιακού με covid και δύο μέλη του σταφ. Όλος ο Φοίνικας σε καραντίνα (αρκετά τα κρού…,kellaroukos,
367,Τρίτο επιβεβαιωμένο κρούσμα στο Γυμνάσιο Λουτρακίου - #loutrakiblog -  ,loutrakiblog,Λουτράκι Κορινθίας
368,ΚΟΙΝΩ.ΠΟΛΙΤΙ.Α: Αρνητικά όλα τα μοριακά τεστ μετά το κρούσμα – Rapid test σε όλo το προσωπικό όλων των παιδικών στα… ,NewsEnergi,"Ιεράπετρα, Ελλάς"
369,Ακόμη ένα τμήμα του 7ου Γυμνάσιου Βόλου μπήκε από σήμερα σε «καραντίνα» καθώς καταγράφηκε κρούσμα κορωνοϊού. ,ASTRATV1,Volos
